id,title,company,location,created,description,category,search_term
5429961724,Public Health Data Analyst,Metas Solutions,"Atlanta, Fulton County",2025-10-03T14:55:29Z,"Job Description About Us: Metas Solutions excels in providing strategic consulting, program management, and data-driven analytics to federal public health agencies. Our expertise enhances health systems and delivers measurable outcomes, helping agencies achieve their mission. We collaborate with federal partners to implement agile solutions for national public health initiatives, driving impactful change through cutting-edge programs that strengthen communities and promote well-being. See www.m…",Scientific & QA Jobs,data analyst
5430097286,SAP Master Data Analyst,SSi People,"Princeton, Miami-Dade County",2025-10-03T15:20:42Z,"Job Description Required Knowledge, Skills & Abilities: Proven experience with integrated SAP finance supply chain processes including WBS elements, Projects, Cost Centers, Profit Centers, GL Accounts, Statistical Key Figures, Supplier, Material and Customer Knowledge of SAP ERP meta data and master data concepts Understanding of LTMC and LSMW templates Experience using IT ticketing system (e.g., ServiceNow) Proficiency using Microsoft Office suite, with expertise in Word, Excel, PowerBI Thorou…",IT Jobs,data analyst
5417128321,Data Analyst 1 – Risk Adjustment,UnitedHealth Group,US,2025-09-27T04:11:39Z,"hackajob is collaborating with UnitedHealth Group to connect them with exceptional tech professionals for this role. Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by diversity and inclusion, talented peers, comprehen…",IT Jobs,data analyst
5419045892,Data Analyst 1 – Hybrid in MN,UnitedHealth Group,US,2025-09-28T04:12:51Z,"hackajob is collaborating with UnitedHealth Group to connect them with exceptional tech professionals for this role. At UnitedHealthcare, we’re simplifying the health care experience, creating healthier communities and removing barriers to quality care. The work you do here impacts the lives of millions of people for the better. Come build the health care system of tomorrow, making it more responsive, affordable and equitable. Ready to make a difference? Join us to start Caring. Connecting. Gro…",Healthcare & Nursing Jobs,data analyst
5348108899,Data Analyst with Security Clearance,The Swift Group,"Savage, Anne Arundel County",2025-08-11T15:28:16Z,"For the OPS Consulting team, 'the power to help' means helping our clients, helping serve the mission, helping our employees and their families, and helping the community. Headquartered in Hanover, MD. OPS Consulting has over two decades of experience specializing in the most mission-critical operations. We are thought leaders and innovators. The ingenuity of our developers, engineers, cyber experts, linguists, and analysts are dedicated to empowering our clients, fulfilling The Mission, and re…",IT Jobs,data analyst
5362149860,Data Analyst with Security Clearance,ASN Corporation,"Washington, D.C., US",2025-08-21T14:17:34Z,"• Experience: You must have 1-3 years of hands-on experience in a data analytics or data science role. • Technical Skills: o Mathematics: A strong understanding of the mathematical foundations of data science, including linear algebra, calculus, and probability theory. o Statistics: A solid grasp of fundamental statistical concepts. o Programming: Proficiency in at least one core data science language, such as Python or R. • Communication: Excellent written and verbal communication skills in En…",IT Jobs,data analyst
5430806067,Senior Sales Data Analyst,Paylocity,"Schaumburg, Cook County",2025-10-04T00:29:50Z,"Job Description Job Description Description: Company Overview Paylocity is an award-winning provider of cloud-based HR and payroll software solutions, offering the most complete platform for the modern workforce. The company has become one of the fastest-growing HCM software providers worldwide by offering an intuitive, easy-to-use product suite that helps businesses automate and streamline HR and payroll processes, attract and retain talent, and build a strong workplace culture. While traditio…",IT Jobs,data analyst
5406928103,Data Analyst with Security Clearance,"Ascendancy Group Ltd, The","East Lake-Orient Park, Hillsborough County",2025-09-19T09:16:24Z,"Data Analyst The Ascendancy Group's Mission To be the unequaled provider of special operations forces (SOF) and Intelligence Community focused technical, service, and training-based solutions. Overview The Data Analyst position is a full-time position supporting mission operations by collecting, organizing, analyzing, and interpreting structured and unstructured data to generate actionable insights as part of Operations in the Information Environment (OIE). Unlike data engineers who build pipel…",IT Jobs,data analyst
5425765685,Data Analyst with Security Clearance,"Iron EagleX, Inc","Jacksonville, Onslow County",2025-10-01T22:51:41Z,"Overview Iron EagleX (IEX), a wholly owned subsidiary of General Dynamics Information Technology, delivers agile IT and Intelligence solutions. Combining small-team flexibility with global scale, IEX leverages emerging technologies to provide innovative, user-focused solutions that empower organizations and end users to operate smarter, faster, and more securely in dynamic environments. Responsibilities Contract Overview: The Data Technical Support (DTS) contract provides data science professio…",IT Jobs,data analyst
5408064207,Data Analyst with Security Clearance,"Iron EagleX, Inc","Coronado, San Diego County",2025-09-19T23:10:06Z,"Overview Iron EagleX (IEX), a wholly owned subsidiary of General Dynamics Information Technology, delivers agile IT and Intelligence solutions. Combining small-team flexibility with global scale, IEX leverages emerging technologies to provide innovative, user-focused solutions that empower organizations and end users to operate smarter, faster, and more securely in dynamic environments. Responsibilities Contract Overview: The Data Technical Support (DTS) contract provides data science professio…",IT Jobs,data analyst
5410227945,Data Analyst with Security Clearance,JRC,"Washington, D.C., US",2025-09-21T22:21:39Z,"Join JRC's Strategic Defense & International Operations (SD&IO) Team! JRC is seeking a highly analytical and forward-thinking Data Analyst to support the Navy programs in Crane, IN or Washington, DC. This role is ideal for someone who thrives on uncovering trends, building predictive models, and applying statistical rigor to real-world challenges. If you're passionate about data, AI/ML, and making an impact in national defense, we want to hear from you. As a Data Analyst with JRC, you will * An…",IT Jobs,data analyst
5410235692,Data Analyst with Security Clearance,"Elder Research, Inc.","State Farm, Arlington County",2025-09-21T22:23:19Z,"Job Title: Data Analyst Location(s): Arlington, VA & Washington DC (DUE TO CUSTOMER REQUIREMENTS YOU MUST BE LOCATED IN THE GREATER WASHINGTON DC AREA) Workplace: Hybrid Clearance Required: Must have a IRS Public Trust w/ Full Background Investigation Requisition Type: Pipeline this is not a current opening but rather a talent pipeline for Data Analyst of all levels with an IRS Public Trust w/ background investigation interested in supporting the Government customer. When new IRS Data Analyst p…",IT Jobs,data analyst
5410235541,Data Analyst with Security Clearance,MANTECH,"West Springfield, Fairfax County",2025-09-21T22:23:17Z,"ManTech seeks a motivated, career-oriented Data Analyst to join our team in Springfield, Virginia. This position supports the Office of Expeditionary Operations (IX) as part of the Front Office team, responsible for providing strategic planning, advanced data analytics, and special project support for ongoing deployment operations within the customer's Volunteer Deployment Team (NVDT). The Data Analyst will transform complex data into actionable insights, enabling leadership to make informed mi…",IT Jobs,data analyst
5428538708,Data Analyst with Security Clearance,SAIC,"Washington, D.C., US",2025-10-02T23:19:56Z,"Description SAIC is seeking a Data Analyst to join the Machine-assisted Analytic Rapid-repository System (MARS) Advanced Development Operations (DevOps) and Sustainment Support (ADOS) program and provide support to facilitate operations of critical MARS infrastructure and services. This effort focuses on providing a comprehensive set of System/ Software Engineering and IT Services to maintain, sustain, enhance, and improve/ modernize MARS. The ideal candidate will be located in the National Cap…",IT Jobs,data analyst
5410231670,Data Analyst with Security Clearance,Imagine One Technology & Management Ltd,"Washington, D.C., US",2025-09-21T22:22:18Z,"This position requires U.S. citizenship and an active U.S. DoD clearance . Candidates who are not U.S. citizens are not eligible for this role. Imagine One is currently seeking a Data Analyst to support a future proposal effort. Upon award, work will be performed in Washington, D.C. on/near the Washington Navy Yard. Experience Requirements: Minimum of 12 years professional experience supporting US Navy. Demonstrated experience in Navy Project Management Preferred: 15 years of experience support…",Engineering Jobs,data analyst
5410224186,Data Analyst with Security Clearance,Markon,"Fair Oaks, Fairfax County",2025-09-21T22:20:48Z,"Eager to join a team where your skills are valued, your growth is nurtured, and your impact is profound? Look no further than Markon, a premier consulting firm deeply dedicated to advancing our nation's most critical missions. At Markon, we don't just offer jobs - we offer opportunities for personal and professional transformation. Empowering our employees to lead, innovate, and excel, we foster an environment where new ideas are not just welcomed but celebrated. As a perennial Washington Post …",IT Jobs,data analyst
5410234252,Data Analyst with Security Clearance,"Solutions Through Innovative Technologies, Inc.","Washington, D.C., US",2025-09-21T22:23:00Z,"Solutions Through Innovative Technologies, Inc. (STI-TEC) specializes in the delivery of professional business and information management services. STI-TEC offers government and commercial clients a comprehensive portfolio of services that identify, manage, distribute and improve business processes related to entities' most valued resource, information. As a fast-growing solutions provider, established in 2000, total customer satisfaction has remained the cornerstone of our business. Our busine…",IT Jobs,data analyst
5410236605,Data Analyst with Security Clearance,"Watermark Risk Management International, LLC","Crystal, Arlington County",2025-09-21T22:23:30Z,"Come make your mark with Watermark!  FOUNDED BY USAF VETERANS in 2007, we are proud to be a Service-Disabled Veteran Owned Small Business.  SUBJECT MATTER EXPERTS specializing in security and risk management. We're intimately familiar with DOD security programs and mission requirements. OUR CORE VALUES drive every action we take as a company. We strive to exhibit PERSPECTIVE, PASSION, COMMUNICATION, INTEGRITY AND ETHICS, and BALANCE in all we do.  COMPETITIVE BENEFITS PACKAGE to address our emp…",Engineering Jobs,data analyst
5410222491,Data Analyst with Security Clearance,M9 Solutions,"West Springfield, Fairfax County",2025-09-21T22:20:32Z,"Perm Division , Springfield or Lorton, VA M9 Solutions is dedicated to providing IT services and solutions to the Federal Government by mobilizing the right people, skills, clearance levels, and technologies to help organizations who desire improved performance and modern, sustainable change. M9 has provided quality IT services and support to more than 30 Federal Agencies and multiple commercial customers nationwide. Our capabilities include digital transformation, software development, cloud m…",IT Jobs,data analyst
5428538851,Data Analyst with Security Clearance,Serco Inc.,"Washington, D.C., US",2025-10-02T23:20:35Z,"Position Description Serco is seeking a Data Analyst to support NAVSEA 04 (Industrial Operations) strategic planning products. This individual will provide direct support to NAVSEA 04's mission of getting ships to sea and keeping them ready. This hybrid position will be located in Washington, DC - Washington Navy Yard. This position is contingent upon your ability to maintain your active Secret level clearance. Serco's Naval Acquisition and Sustainment Operation is part of our high-performing M…",IT Jobs,data analyst
5410220255,Data Analyst with Security Clearance,"Technomics, Inc.","Crystal, Arlington County",2025-09-21T22:20:04Z,"Overview Technomics is a growing employee-owned, decision analytics company that specializes in cost and economic analysis to facilitate better decisions faster. We enable a wide range of clients across the Federal government, from senior level policy makers to program managers, to choose smartly, buy effectively and operate efficiently. We deliver practical, credible and defensible results offering actionable insights by applying data-driven and analytics-based approaches in combination with m…",IT Jobs,data analyst
5365290920,Documentation Data Analyst,Electrosoft,"Suitland, Prince George's County",2025-08-23T08:19:24Z,"Documentation Data Analyst Posted: 08/21/2025 Electrosoft Services, Inc. is an award-winning company that provides comprehensive technology-based solutions and services to federal customers. While cybersecurity is our specialty, we also focus on ICAM, enterprise IT modernization, and software solutions. We always seek to delight our customers, so we retain highly qualified employees and offer them meaningful work, growth opportunities, and work-life balance. What sets us apart from all other co…",IT Jobs,data analyst
5416572495,Sr. Data Analyst,Insight Global,"Stamford, Fairfield County",2025-09-26T19:02:29Z,"Job Description 50-65/hr Insight Global is hiring for a Sr. Data Analyst to sit onsite either in Stamford, CT or Denver, CO for a large telecommunication company. This Sr. Data Analyst will be joining the Service Reliability Analytics team. This role focuses on using advanced, non-machine-learning techniques to analyze operational data and uncover actionable insights that improve network reliability. The analyst will transform complex data into clear, compelling stories for internal teams and p…",IT Jobs,data analyst
5390008933,Data Analyst I,City National Bank,"Newark, New Castle County",2025-09-08T18:09:03Z,"If you are hired to this position, you will be employed by Magnit Global. You will not be employed by City National Bank. *The Opportunity* We are seeking a detail-oriented and proactive Data Analyst to support a critical data enhancement initiative. *The Responsibilities* * Validate data inputs from sourcing documentation or systems, * Thorough QA/QC review * Updating and maintaining our custodian system to ensure complete and accurate data capture. * Update the custodian system by identifying…",IT Jobs,data analyst
5411286335,HRIS Data Analyst,Motrex LLC,"Alpharetta, Fulton County",2025-09-22T19:07:20Z,"Overview The Human Resource Information Systems (HRIS) Data Analyst partners with leaders in the HR, IT and Payroll departments to solve business needs and support the current HRIS solutions.? The Analyst manages and optimizes HR software solutions and processes, ensuring accurate employee data and generating reports and dashboards.? Timekeeping and Attendance Management will be a major focus of this role, but knowledge of Core HR and Payroll systems will be required.? This person should be abl…",HR & Recruitment Jobs,data analyst
5418500911,Data Analyst 1,"Adecco US, Inc.","Morrisville, Wake County",2025-09-27T18:42:36Z,"Hi Pamela, I hope your day is going well! My name is Divyanshu Mishra , and I work as a Delivery Recruiter at Adecco , (one of the leading staffing firms in the world) . Adecco is currently assisting a client in their search to fill Data Analyst 1 positions located in (Remote) Morrisville, NC 27560 Job Title: Data Analyst 1 Location: Morrisville, NC 27560 (Remote) Hours: M-F 8am-5pm Rate: $ 40.82/hr. Duration: 10 Months Contract (Temp to Hire)  The Data Analyst is responsible for collecting, an…",IT Jobs,data analyst
5398407697,Data Analyst Intern,CAI,"Boise, Ada County",2025-09-13T18:47:45Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398309767,Data Analyst Intern,CAI,"Glendale, Denver",2025-09-13T18:14:37Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398425805,Data Analyst Intern,CAI,"Pierre, Hughes County",2025-09-13T18:57:26Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5413025317,Revenue Data Analyst,Robert Half,"Kansas City, Jackson County",2025-09-23T19:10:36Z,"Description Robert Half is working with a dynamic healthcare organization that is looking for a Revenue Data Analyst. The Revenue Data Analyst plays a key role in translating complex financial data into actionable insights for operational decision-makers and executive leaders. This position focuses on analyzing revenue-related data from senior care operations, identifying trends, ensuring accuracy, and producing comprehensive reports that support informed decision-making. The role demands deep …",IT Jobs,data analyst
5398023843,Data Analyst Intern,CAI,"Ny State Campus, Albany County",2025-09-13T18:01:54Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398313821,Data Analyst Intern,CAI,"Archer, Laramie County",2025-09-13T18:15:08Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397963791,Data Analyst Intern,CAI,"Grandview Heights, Franklin County",2025-09-13T17:56:35Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398310991,Data Analyst Intern,CAI,"Atlanta, Fulton County",2025-09-13T18:14:47Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398417593,Data Analyst Intern,CAI,"Providence, Providence County",2025-09-13T18:54:49Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398318272,Data Analyst Intern,CAI,"Oklahoma City, Oklahoma County",2025-09-13T18:15:28Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398319344,Data Analyst Intern,CAI,"Cedar, Cole County",2025-09-13T18:15:33Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397822840,Data Analyst Intern,CAI,"Des Moines, Polk County",2025-09-13T15:00:05Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397931703,Data Analyst Intern,CAI,"Helena, Lewis and Clark County",2025-09-13T17:50:01Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397822651,Data Analyst Intern,CAI,"Edgewood, Richland County",2025-09-13T14:59:56Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398454960,Data Analyst Intern,CAI,"Charleston, Kanawha County",2025-09-13T19:10:06Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398407448,Data Analyst Intern,CAI,"Wyoming, Kent County",2025-09-13T18:47:42Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398340128,Data Analyst Intern,CAI,"Madison, Dane County",2025-09-13T18:17:23Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398310084,Data Analyst Intern,CAI,"Saint Paul, Ramsey County",2025-09-13T18:14:40Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397957510,Data Analyst Intern,CAI,"Five Points, Wake County",2025-09-13T17:55:49Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398312825,Data Analyst Intern,CAI,"Concord, Merrimack County",2025-09-13T18:15:02Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398310651,Data Analyst Intern,CAI,"Baton Rouge, East Baton Rouge Parish",2025-09-13T18:14:45Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398407083,Data Analyst Intern,CAI,"Mongmong, Mongmong-Toto-Maite",2025-09-13T18:47:37Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397783935,Data Analyst Intern,CAI,"La Cienga, Santa Fe County",2025-09-13T14:07:19Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397934757,Data Analyst Intern,CAI,"Wake Island, Honolulu",2025-09-13T17:50:55Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398308498,Data Analyst Intern,CAI,"Chisolm, Montgomery County",2025-09-13T18:14:24Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398312733,Data Analyst Intern,CAI,"State House, Lancaster County",2025-09-13T18:15:01Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397931797,Data Analyst Intern,CAI,"Augusta, Kennebec County",2025-09-13T17:50:03Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398341717,Data Analyst Intern,CAI,"Tumwater, Thurston County",2025-09-13T18:17:35Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398310095,Data Analyst Intern,CAI,"Lansing, Ingham County",2025-09-13T18:14:40Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5397784378,Data Analyst Intern,CAI,"Sacramento, Sacramento County",2025-09-13T14:07:26Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398315692,Data Analyst Intern,CAI,"Salem, Marion County",2025-09-13T18:15:16Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398312039,Data Analyst Intern,CAI,"Topeka, Shawnee County",2025-09-13T18:14:55Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398438077,Data Analyst Intern,CAI,"Montpelier, Washington County",2025-09-13T19:05:41Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
5398308418,Data Analyst Intern,CAI,"Talcott Village, Hartford County",2025-09-13T18:14:23Z,"Data Analyst Intern Req number: R6104 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting resu…",IT Jobs,data analyst
